"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"GC","592","Foundations College Instruct","2480","Graduate Admin","23","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Parker-Katz, Michelle Beth","25"
"GWS","202","Comparative Social Movements","2369","Gender and Women's Studies","12","1","1","0","0","0","0","0","2","0","1","0","0","0","0","2","Jackson, Lynette A.","19"
"HIST","177","Middle Eastern Civ","2316","History","27","3","5","0","1","0","0","0","0","0","0","0","0","0","0","3","Quadri, Syed Junaid Ahmed","39"
"HN","110","Foods","2960","Kinesiology and Nutrition","6","6","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Lyles, Renea Michelle","15"
"HON","222","Honors Activity","2310","Honors College","0","0","0","0","0","0","0","8","0","0","0","0","0","8","0","0","DeBoer, Celia Annette","16"
"IDS","270","Business Statistics I","2672","Information/Decision Sciences","6","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Ozdogru, Unsal","11"
"IDS","570","Statistics for Management","2672","Information/Decision Sciences","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sclove, Stanley L","15"
"IDS","594","Healthcare Informatics","2672","Information/Decision Sciences","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Boyd, Andrew","17"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","36","24","0","0","0","0","0","0","2","0","0","0","0","0","0","3","Williams, Quintin Levurn","65"
"IPHS","594","Qualitative Methods","2592","School of Public Health","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Asada, Yuka","10"
"LAS","299","LAS Study Abroad","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","Roessler, Brian A","28"
"LAW","405","Topics in Contracts Law","2984","UIC Law","2","12","19","0","0","0","0","0","0","0","0","0","0","0","0","0","Jones, Samuel V","33"
"LAW","408","Legal Writing","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Federman, Jonathan Loren","0"
"MATH","125","Elementary Linear Algebra","2610","Math, Statistics, & Comp Scnc","11","10","2","3","0","0","0","0","0","0","0","0","0","0","0","0","Devi, Shavila","26"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","21","27","7","3","3","0","0","0","0","0","0","0","0","0","0","2","Steenbergen, John","63"
"MBA","570","Enterprise Strategy","2785","Business Administration Admini","34","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shanley, Mark","53"
"MBA","594","HR Management in Healthcare","2785","Business Administration Admini","13","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Haubach, Nicholas","17"
"MBA","594","Special Topic: Fixed Income","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","Pohlman, Lawrence Francis","15"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","10","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Subramanian, Arunkumar","17"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","17","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Fitz, Sarah","24"
"ORTD","610","Orthodontic Clinic I","2978","Orthodontics","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Caplin, Jennifer L","10"
"OT","629","Fieldwork Level I-B","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","Lee, Jenica","40"
"PSCH","333","Lab in Clinical Psychology","2885","Psychology","3","5","6","0","1","0","0","0","0","0","0","0","0","0","0","0","Lawton, Kathryn Elizabeth","15"
"PSCH","343","Stat Methods in Behav Sci","2885","Psychology","24","14","10","2","4","0","0","0","0","0","0","0","0","0","0","3","Baker, Christopher Albert","57"
"PT","640","Clinical Internship I","2827","Physical Therapy","0","0","0","0","0","0","0","0","1","0","0","0","0","58","0","0","Chase, Kristine Michelle","59"
"STAT","401","Intro to Probability","2610","Math, Statistics, & Comp Scnc","3","7","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Embers, Dale Gene","16"
"TADR","474","Extern: Judicial Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Snow, Stephanie Annette","0"
"MOVI","280","Italian & Italian Amer Cinema","2606","Hispanic and Italian Studies","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Fabbian, Maria Chiara","11"
"NURS","541","Nurs Info Systems & Technology","2662","Pop Health Nursing Science","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vortman, Rebecca Kathleen","59"
"ORTD","595","Seminar in Orthodontics","2978","Orthodontics","0","0","0","0","0","0","0","0","0","0","1","0","0","25","0","0","Oubaidin, Maysaa","26"
"OT","624","Policy, Payment and Advocacy","2725","Occupational Therapy","37","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arias, Dalmina Lisette","40"
"PPOL","100","Indiv Action & Citizenship","2694","Pub Policy, Mgmt, & Analytics","20","3","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Healy, Shawn Paul","27"
"PSCH","270","Psychological Disorders","2885","Psychology","37","15","8","0","1","0","0","0","0","0","0","0","0","0","0","2","Passarotti, Alessandra","63"
"PSCH","352","Cognition and Memory","2885","Psychology","9","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Palmer, Caroline May","15"
"SPAN","102","Elementary Spanish II","2606","Hispanic and Italian Studies","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","13"
"SPAN","226","Erly Mod Span/Colon Lat Am Lit","2606","Hispanic and Italian Studies","9","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Budner, Keith","12"
"SPED","482","Coll w/Family, Comm, and Prof","2588","Special Education","19","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","21"
"SPED","573","Special Ed Research","2588","Special Education","25","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Parker-Katz, Michelle Beth","28"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","6","15","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Takloo-Bighash, Ramin","26"
"MDP","605","Block5: Digestion&Homeost 2","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"MGMT","350","Ext Envt of Bus for BBA Online","2846","Managerial Studies","24","22","5","2","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Michael T.","53"
"NUEL","512","Eval Assmnt Nsg Hlth Sci","2591","Nursing Administration","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Krassa, Teresa J","16"
"OT","549","Fieldwork Level IIB","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","4","Hansen, Piper Elaine","20"
"OT","626","Population Health","2725","Occupational Therapy","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hammel, Joy M","40"
"OT","628","Group Theory and Process","2725","Occupational Therapy","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Jenica","40"
"PELE","607","M3 Neurology Clerkship","2519","Neurology","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","Kattah, Jorge C","12"
"PHAR","603","APPE: Hospital/Health-System","2712","Pharmacy","18","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Allen, Sheila Mary","19"
"PHAR","604","APPE: Medicine Patient Care","2712","Pharmacy","20","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","24"
"PSCH","271","Resilience","2885","Psychology","20","8","4","2","1","0","0","0","0","0","0","0","0","0","0","1","Kim-Cohen, Julia Yun Soo","36"
"PSCH","312","Social Psychology","2885","Psychology","3","9","4","0","1","0","0","0","0","0","0","0","0","0","0","1","Prims, Julia","18"
"PSCH","397","Readings in Psychology","2885","Psychology","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","1","Engel, Kathryn L","11"
"PT","624","Therapeutic Applications","2827","Physical Therapy","49","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arguelles, Leonard Dion","59"
"SOC","105","Social Problems","2772","Sociology","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"SOC","226","Latinas in US","2988","Latin American &Latino Studies","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","1","Gutierrez, Elena Rebeca","11"
"SOC","229","Sociology of Latinos","2772","Sociology","4","4","1","3","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","13"
"SPED","410","Exceptional Learners","2588","Special Education","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cushing, Lisa Sharon","15"
"SPED","517","Behavioral Interventions II","2588","Special Education","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kim, Sunyoung","17"
"STAT","101","Introduction to Statistics","2610","Math, Statistics, & Comp Scnc","12","6","6","0","3","0","0","0","1","0","0","0","0","0","0","3","Embers, Dale Gene","31"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","8","7","3","1","2","0","0","0","0","0","0","0","0","0","0","0","Mc Donagh, Eamonn Michael","21"
"BIOS","220","Genetics","2453","Biological Sciences","18","12","10","6","4","0","0","0","0","0","0","0","0","0","0","1","Okkema, Peter G","51"
"BIOS","365","Human Ecological Systems","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Gonzalez-Meler, Miquel Angel","12"
"BIOS","431","Plant & Animal Interactions","2453","Biological Sciences","14","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Warpeha, Katherine Mary","18"
"BLST","100","Introduction to Black Studies","2363","Black Studies","10","6","3","0","2","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","22"
"BVIS","518","Web Design","2318","Biomed & Health Info Sciences","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bond, Samantha G","21"
"CHEM","122","Matter and Energy","2458","Chemistry","12","18","31","9","7","0","0","0","0","0","0","0","0","0","0","1","Schroeder, Lianne E","78"
"CHEM","233","Synthesis Techniques Lab","2458","Chemistry","25","44","33","6","3","0","0","0","0","0","0","0","0","0","0","8","Grad Asst","119"
"CI","464","Bilingualism and Literacy","2783","Curriculum and Instruction","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nasir, Ambareen","26"
"CI","504","Secondary Literacy","2783","Curriculum and Instruction","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Phillips, Nathan C","17"
"CLER","601","Obstetrics and Gynecology","2225","Obstetrics & Gynecology","0","0","0","0","0","0","0","22","1","0","0","0","0","0","0","0","Baron-Kuhn, Elizabeth A","23"
"CLER","605","Medicine","2586","Medicine","0","0","0","0","0","0","0","31","0","0","1","0","0","0","0","0","Khan, Asra R","32"
"CLER","617","Psychiatry","2500","Psychiatry & Behavioral Med","0","0","0","0","0","0","0","21","1","0","0","0","0","0","0","0","Grad Asst","22"
"CLER","634","Surgery","2285","Surg/Surgical Specialties","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","Thomas, Dorian E","9"
"CLER","637","Family Medicine Clerkship","2636","Family and Community Medicine","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","Thomas, Dorian E","12"
"CLJ","101","Intro to Crim, Law, & Justice","2909","Criminology, Law, and Justice","7","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Matoesian, Greg","11"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","Iranmanesh, Amirhossein","19"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","11","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","18"
"CS","591","Computer Science Internship","2699","Computer Science","0","0","0","0","0","0","0","0","6","0","0","0","0","18","0","0","Di Eugenio, Barbara","24"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Yu, Philip S","10"
"ELSI","048","Live, Learn, Grow: Bridge","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","12","3","0","May, Kristine H","15"
"FIN","300","Intro to Finance","2691","Finance","19","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Arslan Ayaydin, Ozgur","24"
"GEMS","599","Mentored Research","2718","Administration","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","Sharma, Kamal","21"
"HPA","432","Public Health Advocacy","2399","Health Policy & Administration","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zeigler, Donald","22"
"HPA","495","MHA Preceptorship","2399","Health Policy & Administration","0","0","0","0","0","0","0","0","2","0","0","0","0","22","0","0","Andersen, Adam M","24"
"IPHS","650","Applied Practice Experience","2592","School of Public Health","0","0","0","0","0","0","0","8","9","0","0","0","0","0","0","0","Shade McCay, Michele LaVerne","17"
"JD","434","Entertain Law","2984","UIC Law","12","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Rubin, E Leonard","22"
"JD","519","Homeland Security","2984","UIC Law","5","14","8","0","0","0","0","0","0","0","1","0","0","0","0","0","Rowden, Marianne","28"
"LAS","289","LAS Internship","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","44","0","0","0","1","0","Rausch, Kyle Curtis","45"
"LAW","407","Academic Skills","2984","UIC Law","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Ketter, Christian Edward","1"
"LAW","535","Est and Trusts","2984","UIC Law","21","25","10","0","2","0","0","0","0","0","0","0","0","0","0","0","Kordesh, Maureen Straub","58"
"MCS","320","Intro to Symbolic Computation","2610","Math, Statistics, & Comp Scnc","4","3","3","0","2","0","0","0","0","0","0","0","0","0","0","3","Verschelde, Jan","15"
"MENG","400","Engineering Law","2284","Engineering Admin","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Neiberg, Maurine Jo","15"
"NUPR","420","Clinical Synthesis","2591","Nursing Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Leipold, Catherine","12"
"NUPR","551","Prac: hlth maint/ac il ch","2842","Human Development Nursing Sci","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Juliano, Gina M","10"
"NURS","232","Professional Nursing","2591","Nursing Administration","53","25","3","0","1","0","0","0","2","0","0","0","0","0","0","1","Grad Asst","85"
"ORTD","615","Diagnostic Procedures I","2978","Orthodontics","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Galang-Boquiren, Maria Therese Sabater","10"
"OT","555","Synthesis III","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","Peterson, Elizabeth Walker","46"
"PELE","600","Elective Clerkship","2889","Administration & General","0","0","0","0","0","0","0","10","0","0","1","0","0","2","0","0","Grad Asst","13"
"PHYS","132","Physics for Life Sciences II","2354","Physics","9","15","11","0","1","0","0","0","0","0","0","0","0","0","0","1","Espinoza, Randall","37"
"PMPR","390","Spec Project in Pharm Pract","2967","Pharmacy Practice","61","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","Agard, Debra L","63"
"PMPR","620","Advanced Specialty Elective","2967","Pharmacy Practice","14","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Allen, Sheila Mary","17"
"SOCW","571","Field Instruction II","2630","Jane Addams Social Work","0","0","0","0","0","0","0","6","0","0","0","0","0","13","0","0","Brown, Pamela Renee","19"
"SPAN","114","Spanish Bilingual II","2606","Hispanic and Italian Studies","8","3","1","1","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","15"
"SPED","467","Students w/Low Incidence Disab","2588","Special Education","19","6","0","0","0","0","0","0","0","0","7","0","0","0","0","0","Gregori, Emily Victoria","32"
"TADR","473","Extern: Criminal Law Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ivory, Danita","0"
